,work_year,experience_level,job_title,salary_in_usd,remote_ratio,company_size
9767,2023,SE,Data Engineer,105700,0,L
9768,2023,MI,Data Manager,115500,0,M
9769,2023,MI,Data Manager,73500,0,M
9770,2023,MI,Data Analyst,104000,0,M
9771,2023,MI,Data Analyst,88000,0,M
9772,2023,SE,Data Engineer,216027,100,M
9773,2023,SE,Data Engineer,101028,100,M
9774,2023,SE,Data Scientist,48585,0,M
9775,2023,SE,Data Scientist,38868,0,M
9776,2023,SE,Applied Scientist,309400,0,L
9777,2023,SE,Applied Scientist,159100,0,L
9778,2023,SE,Data Analyst,142000,0,M
9779,2023,SE,Data Analyst,128000,0,M
9780,2023,SE,Data Engineer,174350,100,M
9781,2023,SE,Data Engineer,126800,100,M
9782,2023,SE,Machine Learning Engineer,226600,0,M
9783,2023,SE,Machine Learning Engineer,140100,0,M
9784,2023,SE,Data Scientist,180000,0,M
9785,2023,SE,Data Scientist,162000,0,M
9786,2023,SE,Machine Learning Engineer,262000,0,M
9787,2023,SE,Machine Learning Engineer,186000,0,M
9788,2023,SE,Business Intelligence Engineer,185000,0,L
9789,2023,SE,Business Intelligence Engineer,79600,0,L
9790,2023,SE,Data Analyst,129000,100,M
9791,2023,SE,Data Analyst,95000,100,M
9792,2023,SE,Analytics Engineer,175000,0,M
9793,2023,SE,Analytics Engineer,120000,0,M
9794,2023,MI,Data Analyst,92280,0,M
9795,2023,MI,Data Analyst,67672,0,M
9796,2023,EN,Applied Data Scientist,29691,50,L
9797,2023,SE,Data Analyst,130000,100,S
9798,2023,SE,Data Analyst,105000,100,S
9799,2023,SE,Machine Learning Engineer,232200,0,M
9800,2023,SE,Machine Learning Engineer,119000,0,M
9801,2023,SE,Data Scientist,268000,0,M
9802,2023,SE,Data Scientist,137500,0,M
9803,2023,SE,Data Analyst,153300,100,M
9804,2023,SE,Data Analyst,104244,100,M
9805,2023,SE,Applied Scientist,216000,100,M
9806,2023,SE,Applied Scientist,184000,100,M
9807,2023,SE,Data Scientist,190000,100,M
9808,2023,SE,Data Scientist,145000,100,M
9809,2023,SE,Data Engineer,155000,0,M
9810,2023,SE,Data Engineer,135000,0,M
9811,2023,SE,Data Scientist,226000,100,M
9812,2023,SE,Data Scientist,160000,100,M
9813,2023,MI,Data Analyst,80000,0,M
9814,2023,MI,Data Analyst,70000,0,M
9815,2023,SE,Data Science Practitioner,198800,0,M
9816,2023,SE,Data Science Practitioner,122600,0,M
9817,2023,SE,Applied Scientist,230000,100,M
9818,2023,SE,Applied Scientist,196000,100,M
9819,2023,SE,Data Scientist,181500,0,M
9820,2023,SE,Data Scientist,127000,0,M
9821,2023,MI,Machine Learning Researcher,210000,0,S
9822,2023,SE,AI Programmer,120000,100,M
9823,2023,SE,ML Engineer,385000,100,M
9824,2023,SE,ML Engineer,245000,100,M
9825,2023,MI,AI Engineer,225000,0,M
9826,2023,MI,AI Engineer,175000,0,M
9827,2023,SE,Data Engineer,110019,100,M
9828,2023,SE,Data Engineer,86682,100,M
9829,2023,SE,Data Analyst,131650,0,M
9830,2023,SE,Data Analyst,105320,0,M
9831,2023,SE,Research Engineer,210000,0,M
9832,2023,SE,Research Engineer,151800,0,M
9833,2023,SE,Data Scientist,147500,100,M
9834,2023,SE,Data Scientist,112500,100,M
9835,2023,SE,Machine Learning Engineer,240000,0,M
9836,2023,SE,Machine Learning Engineer,163200,0,M
9837,2023,SE,Data Analyst,134200,0,M
9838,2023,SE,Data Analyst,103200,0,M
9839,2023,SE,Data Analyst,65000,100,M
9840,2023,SE,Data Analyst,55000,100,M
9841,2023,SE,Data Scientist,234000,0,M
9842,2023,SE,Data Scientist,176000,0,M
9843,2023,SE,Machine Learning Infrastructure Engineer,165400,0,M
9844,2023,SE,Machine Learning Infrastructure Engineer,127300,0,M
9845,2023,SE,Data Analyst,180400,0,M
9846,2023,SE,Data Analyst,138800,0,M
9847,2023,SE,Data Science Manager,107968,50,L
9848,2023,MI,AI Engineer,32811,100,L
9849,2023,MI,Data Science Manager,38915,50,L
9850,2023,MI,Data Science Lead,185900,0,M
9851,2023,MI,Data Science Lead,129300,0,M
9852,2023,MI,Data Manager,115500,0,M
9853,2023,MI,Data Manager,73500,0,M
9854,2023,MI,Machine Learning Engineer,145000,0,M
9855,2023,MI,Machine Learning Engineer,135000,0,M
9856,2023,MI,Data Scientist,126900,0,M
9857,2023,MI,Data Scientist,77900,0,M
9858,2023,SE,Data Analyst,85000,0,M
9859,2023,SE,Data Analyst,75000,0,M
9860,2023,MI,Data Engineer,110736,100,M
9861,2023,MI,Data Engineer,92280,100,M
9862,2023,SE,Machine Learning Engineer,330000,0,M
9863,2023,SE,Machine Learning Engineer,204000,0,M
9864,2023,SE,Data Analyst,169000,0,M
9865,2023,SE,Data Analyst,110600,0,M
9866,2023,EN,AI Research Engineer,24322,100,L
9867,2023,SE,Data Science Manager,43779,100,L
9868,2023,MI,Data Manager,115500,0,M
9869,2023,MI,Data Manager,73500,0,M
9870,2023,SE,Data Scientist,168000,100,M
9871,2023,SE,Data Scientist,130000,100,M
9872,2023,SE,Data Engineer,225500,0,M
9873,2023,SE,Data Engineer,139400,0,M
9874,2023,EN,Data Scientist,150000,0,M
9875,2023,EN,Data Scientist,140000,0,M
9876,2023,SE,Data Scientist,226000,100,M
9877,2023,SE,Data Scientist,162000,100,M
9878,2023,SE,Machine Learning Engineer,200000,100,M
9879,2023,SE,Machine Learning Engineer,150000,100,M
9880,2023,SE,Data Modeler,195000,0,M
9881,2023,SE,Data Modeler,160000,0,M
9882,2023,SE,Data Operations Analyst,154000,0,M
9883,2023,SE,Data Operations Analyst,82000,0,M
9884,2023,SE,Data Science Manager,160000,100,M
9885,2023,SE,Data Science Manager,145000,100,M
9886,2023,SE,AI Engineer,239400,0,M
9887,2023,SE,AI Engineer,136800,0,M
9888,2023,EX,Head of Data,329500,100,M
9889,2023,EX,Head of Data,269600,100,M
9890,2023,SE,Data Scientist,120000,0,M
9891,2023,SE,Data Scientist,100000,0,M
9892,2023,SE,Decision Scientist,204500,0,M
9893,2023,SE,Decision Scientist,142200,0,M
9894,2023,SE,Data Scientist,230000,100,M
9895,2023,SE,Data Scientist,180000,100,M
9896,2023,SE,Data Scientist,164000,100,M
9897,2023,SE,Data Scientist,130000,100,M
9898,2023,SE,Data Engineer,169000,0,M
9899,2023,SE,Data Engineer,91000,0,M
9900,2023,SE,Machine Learning Engineer,323300,0,M
9901,2023,SE,Machine Learning Engineer,184700,0,M
9902,2023,SE,Data Manager,145000,0,M
9903,2023,SE,Data Manager,130000,0,M
9904,2023,SE,Data Engineer,170000,0,M
9905,2023,SE,Data Engineer,120000,0,M
9906,2023,SE,Research Scientist,210000,0,M
9907,2023,SE,Research Scientist,136000,0,M
9908,2023,SE,Data Engineer,171250,0,M
9909,2023,SE,Data Engineer,113750,0,M
9910,2023,SE,Data Scientist,136000,100,M
9911,2023,SE,Data Scientist,104000,100,M
9912,2023,SE,Machine Learning Engineer,195000,100,M
9913,2023,SE,Machine Learning Engineer,142000,100,M
9914,2023,MI,Data Engineer,185900,0,M
9915,2023,MI,Data Engineer,129300,0,M
9916,2023,SE,Machine Learning Engineer,194100,0,M
9917,2023,SE,Machine Learning Engineer,152300,0,M
9918,2023,SE,Data Architect,190000,0,M
9919,2023,SE,Data Architect,120000,0,M
9920,2023,SE,Research Engineer,240000,100,M
9921,2023,SE,Research Engineer,157250,100,M
9922,2023,SE,Data Engineer,212000,100,M
9923,2023,SE,Data Engineer,170000,100,M
9924,2023,SE,Data Engineer,194400,100,M
9925,2023,SE,Data Engineer,132192,100,M
9926,2023,SE,Machine Learning Engineer,204500,0,M
9927,2023,SE,Machine Learning Engineer,142200,0,M
9928,2023,SE,Analytics Engineer,174000,100,M
9929,2023,SE,Analytics Engineer,134000,100,M
9930,2023,MI,Machine Learning Engineer,38868,100,L
9931,2023,MI,Data Engineer,152000,100,M
9932,2023,SE,Data Developer,144700,0,M
9933,2023,SE,Data Developer,85500,0,M
9934,2023,MI,Data Manager,115500,0,M
9935,2023,MI,Data Manager,73500,0,M
9936,2023,MI,Data Analyst,53120,0,M
9937,2023,MI,Data Analyst,38868,0,M
9938,2023,SE,Data Scientist,200000,0,M
9939,2023,SE,Data Scientist,160000,0,M
9940,2023,MI,Data Analyst,67500,0,M
9941,2023,MI,Data Analyst,46500,0,M
9942,2023,EX,Data Engineer,265800,100,M
9943,2023,EX,Data Engineer,177200,100,M
9944,2023,SE,Data Scientist,222000,0,M
9945,2023,SE,Data Scientist,115920,0,M
9946,2023,SE,Machine Learning Engineer,250000,100,M
9947,2023,SE,Machine Learning Engineer,190000,100,M
9948,2023,SE,AI Engineer,64781,100,M
9949,2023,SE,Data Engineer,284310,0,M
9950,2023,SE,Data Engineer,153090,0,M
9951,2023,SE,Machine Learning Engineer,324000,0,M
9952,2023,SE,Machine Learning Engineer,159000,0,M
9953,2023,SE,Research Scientist,204500,0,M
9954,2023,SE,Research Scientist,142200,0,M
9955,2023,SE,Machine Learning Engineer,309000,0,M
9956,2023,SE,Machine Learning Engineer,142000,0,M
9957,2023,SE,Data Engineer,247300,0,M
9958,2023,SE,Data Engineer,139700,0,M
9959,2023,MI,Data Analyst,95000,100,M
9960,2023,MI,Data Analyst,80000,100,M
9961,2023,MI,Data Scientist,130500,0,M
9962,2023,MI,Data Scientist,111000,0,M
9963,2023,SE,Data Analyst,213210,100,M
9964,2023,SE,Data Analyst,102434,100,M
9965,2023,SE,Machine Learning Engineer,200000,0,M
9966,2023,SE,Machine Learning Engineer,140000,0,M
9967,2023,SE,Data Scientist,226600,0,M
9968,2023,SE,Data Scientist,140100,0,M
9969,2023,SE,Data Scientist,225000,100,M
9970,2023,SE,Data Scientist,156400,100,M
9971,2023,SE,Research Engineer,250000,0,M
9972,2023,SE,Research Engineer,176000,0,M
9973,2022,EN,Machine Learning Scientist,80000,50,S
9974,2023,SE,Analytics Engineer,233400,100,M
9975,2023,SE,Analytics Engineer,145300,100,M
9976,2023,SE,Data Engineer,248000,0,M
9977,2023,SE,Data Engineer,149000,0,M
9978,2023,EN,Analytics Engineer,156450,100,M
9979,2023,EN,Analytics Engineer,119200,100,M
9980,2023,MI,Data Manager,115500,0,M
9981,2023,MI,Data Manager,73500,0,M
9982,2023,SE,Machine Learning Engineer,185000,0,M
9983,2023,SE,Machine Learning Engineer,120250,0,M
9984,2023,SE,Applied Scientist,216000,100,M
9985,2023,SE,Applied Scientist,184000,100,M
9986,2023,MI,Machine Learning Engineer,300000,0,M
9987,2023,MI,Machine Learning Engineer,200000,0,M
9988,2023,SE,Applied Scientist,230000,100,M
9989,2023,SE,Applied Scientist,196000,100,M
9990,2023,SE,Machine Learning Engineer,192000,100,M
9991,2023,SE,Machine Learning Engineer,164000,100,M
9992,2023,MI,Data Science Lead,225000,0,M
9993,2023,MI,Data Science Lead,152700,0,M
9994,2023,SE,Applied Scientist,192000,100,M
9995,2023,SE,Applied Scientist,164000,100,M
9996,2023,MI,Data Manager,115500,0,M
9997,2023,MI,Data Manager,73500,0,M
9998,2023,SE,AI Scientist,64781,50,L
9999,2023,MI,Data Engineer,160000,0,M
10000,2023,MI,Data Engineer,140000,0,M
10001,2023,MI,Data Engineer,139152,0,L
10002,2023,MI,Data Engineer,82452,0,L
10003,2023,SE,Decision Scientist,204500,0,M
10004,2023,SE,Decision Scientist,142200,0,M
10005,2023,MI,Data Strategist,85000,0,M
10006,2023,MI,Data Strategist,65000,0,M
10007,2023,SE,Data Analyst,139000,0,M
10008,2023,SE,Data Analyst,85700,0,M
10009,2023,SE,Research Scientist,248100,0,M
10010,2023,SE,Research Scientist,145900,0,M
10011,2023,EX,Machine Learning Engineer,200000,100,M
10012,2023,EX,Machine Learning Engineer,145000,100,M
10013,2023,SE,Machine Learning Engineer,230000,0,M
10014,2023,SE,Machine Learning Engineer,184000,0,M
10015,2023,SE,Machine Learning Engineer,269500,0,M
10016,2023,SE,Machine Learning Engineer,166600,0,M
10017,2023,EX,Machine Learning Engineer,295500,100,M
10018,2023,EX,Machine Learning Engineer,165200,100,M
10019,2023,SE,Machine Learning Engineer,226600,0,M
10020,2023,SE,Machine Learning Engineer,140100,0,M
10021,2023,MI,ML Engineer,235000,0,M
10022,2023,MI,ML Engineer,135000,0,M
10023,2023,MI,Data Analyst,110000,0,M
10024,2023,MI,Data Analyst,75000,0,M
10025,2023,SE,Analytics Engineer,180000,100,M
10026,2023,SE,Analytics Engineer,144000,100,M
10027,2023,MI,Data Engineer,49216,100,M
10028,2023,MI,Data Engineer,43064,100,M
10029,2023,MI,Data Analyst,65000,0,M
10030,2023,MI,Data Analyst,55000,0,M
10031,2023,SE,Data Manager,160667,0,M
10032,2023,SE,Data Manager,130000,0,M
10033,2023,MI,MLOps Engineer,27568,100,L
10034,2023,SE,Data Analyst,169000,0,M
10035,2023,SE,Data Analyst,110600,0,M
10036,2023,SE,Data Engineer,225500,0,M
10037,2023,SE,Data Engineer,139400,0,M
10038,2023,SE,Data Engineer,304200,0,M
10039,2023,SE,Data Engineer,173800,0,M
10040,2023,MI,Data Science Lead,191765,0,M
10041,2023,MI,Data Science Lead,134326,0,M
10042,2023,SE,Analytics Engineer,173000,0,M
10043,2023,SE,Analytics Engineer,160000,0,M
10044,2023,SE,Machine Learning Engineer,258384,100,M
10045,2023,SE,Machine Learning Engineer,153100,100,M
10046,2023,MI,Data Scientist,135000,0,M
10047,2023,MI,Data Scientist,70000,0,M
10048,2023,SE,Data Scientist,168000,100,M
10049,2023,SE,Data Scientist,130000,100,M
10050,2023,SE,Data Analyst,146200,0,M
10051,2023,SE,Data Analyst,116960,0,M
10052,2023,SE,Data Engineer,226700,0,M
10053,2023,SE,Data Engineer,133300,0,M
10054,2023,SE,Data Engineer,370000,0,M
10055,2023,SE,Data Engineer,245000,0,M
10056,2023,SE,Machine Learning Engineer,208450,0,M
10057,2023,SE,Machine Learning Engineer,151600,0,M
10058,2023,SE,Data Specialist,111600,0,M
10059,2023,SE,Data Specialist,72000,0,M
10060,2023,SE,Data Scientist,359170,0,M
10061,2023,SE,Data Scientist,295490,0,M
10062,2023,EN,Data Engineer,90000,50,L
10063,2023,MI,Analytics Engineer,90000,100,M
10064,2023,MI,Analytics Engineer,84000,100,M
10065,2023,MI,Data Engineer,110000,100,M
10066,2023,MI,Data Engineer,90000,100,M
10067,2023,MI,Data Engineer,110000,0,M
10068,2023,MI,Data Engineer,70000,0,M
10069,2023,SE,Data Scientist,48585,0,M
10070,2023,SE,Data Scientist,38868,0,M
10071,2023,SE,Data Engineer,90000,0,M
10072,2023,SE,Data Engineer,75000,0,M
10073,2023,SE,Data Scientist,253000,100,M
10074,2023,SE,Data Scientist,162000,100,M
10075,2023,EN,Data Integration Specialist,115000,0,M
10076,2023,EN,Data Integration Specialist,85000,0,M
10077,2023,SE,Data Scientist,164000,0,M
10078,2023,SE,Data Scientist,130000,0,M
10079,2023,SE,Data Scientist,359170,0,M
10080,2023,SE,Data Scientist,295490,0,M
10081,2023,SE,Data Science Consultant,145900,0,M
10082,2023,SE,Data Science Consultant,128100,0,M
10083,2023,SE,Business Intelligence Analyst,127000,100,M
10084,2023,SE,Business Intelligence Analyst,95000,100,M
10085,2023,EN,Data Analyst,94600,0,M
10086,2023,EN,Data Analyst,86000,0,M
10087,2023,SE,Data Engineer,72000,100,M
10088,2023,SE,Data Engineer,60000,100,M
10089,2023,SE,Data Scientist,136000,0,M
10090,2023,SE,Data Scientist,104000,0,M
10091,2023,SE,Machine Learning Engineer,323300,0,M
10092,2023,SE,Machine Learning Engineer,184700,0,M
10093,2023,SE,Data Engineer,150000,100,M
10094,2023,SE,Data Engineer,101570,100,M
10095,2023,SE,Machine Learning Engineer,247500,0,M
10096,2023,SE,Machine Learning Engineer,172200,0,M
10097,2023,SE,Data Science Practitioner,198800,0,M
10098,2023,SE,Data Science Practitioner,122600,0,M
10099,2023,SE,Data Engineer,173650,0,M
10100,2023,SE,Data Engineer,113900,0,M
10101,2023,SE,Data Scientist,185000,100,M
10102,2023,SE,Data Scientist,126000,100,M
10103,2023,SE,Data Management Specialist,139500,0,M
10104,2023,SE,Data Management Specialist,110000,0,M
10105,2023,SE,Data Scientist,160000,0,M
10106,2023,SE,Data Scientist,130000,0,M
10107,2023,SE,Machine Learning Engineer,280000,0,M
10108,2023,SE,Machine Learning Engineer,200000,0,M
10109,2023,MI,Data Scientist,123040,0,M
10110,2023,MI,Data Scientist,73824,0,M
10111,2023,SE,Data Scientist,248100,0,M
10112,2023,SE,Data Scientist,145900,0,M
10113,2023,SE,Business Intelligence Engineer,220000,0,M
10114,2023,SE,Business Intelligence Engineer,175000,0,M
10115,2023,SE,Data Scientist,175000,0,M
10116,2023,SE,Data Scientist,150000,0,M
10117,2023,SE,Data Manager,145000,0,M
10118,2023,SE,Data Manager,130000,0,M
10119,2023,MI,Data Manager,115500,0,M
10120,2023,MI,Data Manager,73500,0,M
10121,2023,SE,Data Analyst,150000,0,M
10122,2023,SE,Data Analyst,135000,0,M
10123,2023,SE,Data Analyst,150000,100,M
10124,2023,SE,Data Analyst,85000,100,M
10125,2023,SE,Data Engineer,210000,100,M
10126,2023,SE,Data Engineer,170000,100,M
10127,2023,SE,Data Engineer,160000,100,M
10128,2023,SE,Data Engineer,108000,100,M
10129,2023,EX,Head of Data,115000,100,M
10130,2023,EX,Head of Data,110000,100,M
10131,2023,SE,Machine Learning Engineer,220000,0,M
10132,2023,SE,Machine Learning Engineer,185000,0,M
10133,2023,SE,Decision Scientist,182500,100,M
10134,2023,SE,Decision Scientist,135000,100,M
10135,2023,SE,Data Scientist,208500,0,M
10136,2023,SE,Data Scientist,165000,0,M
10137,2023,MI,Business Data Analyst,35000,100,M
10138,2023,EX,Data Engineer,146000,0,M
10139,2023,EX,Data Engineer,94000,0,M
10140,2023,SE,Business Intelligence Engineer,225000,0,M
10141,2023,SE,Business Intelligence Engineer,156400,0,M
10142,2023,MI,AI Engineer,300000,100,M
10143,2023,SE,Data Strategist,91000,0,M
10144,2023,SE,Data Strategist,86000,0,M
10145,2023,SE,Data Scientist,205500,0,M
10146,2023,SE,Data Scientist,132500,0,M
10147,2023,MI,Data Manager,115500,0,M
10148,2023,MI,Data Manager,73500,0,M
10149,2023,SE,Business Data Analyst,180000,100,L
10150,2023,SE,Decision Scientist,204500,0,M
10151,2023,SE,Decision Scientist,142200,0,M
10152,2023,SE,Analytics Engineer,97750,0,M
10153,2023,SE,Analytics Engineer,75000,0,M
10154,2023,EN,Research Scientist,252990,100,M
10155,2023,EN,Research Scientist,162170,100,M
10156,2023,SE,Applied Scientist,216000,0,M
10157,2023,SE,Applied Scientist,184000,0,M
10158,2023,SE,Data Engineer,170000,100,M
10159,2023,SE,Data Engineer,120000,100,M
10160,2023,SE,Data Engineer,133200,100,M
10161,2023,SE,Data Engineer,84000,100,M
10162,2023,EN,Data Analyst,75000,0,M
10163,2023,EN,Data Analyst,67500,0,M
10164,2023,MI,Data Engineer,86128,100,M
10165,2023,MI,Data Engineer,61520,100,M
10166,2023,SE,Data Scientist,300000,0,M
10167,2023,SE,Data Scientist,160000,0,M
10168,2023,SE,Data Analyst,142000,0,M
10169,2023,SE,Data Analyst,128000,0,M
10170,2023,MI,Data Scientist,160000,100,M
10171,2023,MI,Data Scientist,140000,100,M
10172,2023,SE,Data Scientist,265000,100,M
10173,2023,SE,Data Scientist,153000,100,M
10174,2023,SE,Data Analyst,143000,100,M
10175,2023,SE,Data Analyst,126277,100,M
10176,2023,SE,Data Scientist,230000,100,M
10177,2023,SE,Data Scientist,153000,100,M
10178,2023,SE,Data Engineer,224500,0,M
10179,2023,SE,Data Engineer,126900,0,M
10180,2023,MI,Data Manager,115500,0,M
10181,2023,MI,Data Manager,73500,0,M
10182,2023,MI,Data Scientist,145000,100,M
10183,2023,MI,Data Scientist,115000,100,M
10184,2023,SE,Applied Scientist,227700,100,M
10185,2023,SE,Applied Scientist,154836,100,M
10186,2023,SE,Data Analyst,140000,0,M
10187,2023,SE,Data Analyst,126000,0,M
10188,2023,SE,Machine Learning Engineer,165000,0,M
10189,2023,SE,Machine Learning Engineer,127000,0,M
10190,2023,SE,Analytics Engineer,209000,0,M
10191,2023,SE,Analytics Engineer,112500,0,M
10192,2023,MI,Data Architect,140000,100,M
10193,2023,MI,Data Architect,110000,100,M
10194,2023,MI,Data Engineer,185900,0,M
10195,2023,MI,Data Engineer,129300,0,M
10196,2023,SE,Data Scientist,370000,0,M
10197,2023,SE,Data Scientist,300000,0,M
10198,2023,SE,Data Analyst,136000,100,M
10199,2023,SE,Data Analyst,104000,100,M
10200,2023,SE,Applied Scientist,214000,0,M
10201,2023,SE,Applied Scientist,154000,0,M
10202,2023,SE,Data Scientist,205000,100,M
10203,2023,SE,Data Scientist,157500,100,M
10204,2023,SE,Data Engineer,255000,0,M
10205,2023,SE,Data Engineer,178000,0,M
10206,2023,SE,Data Engineer,155000,0,M
10207,2023,SE,Data Engineer,109283,0,M
10208,2023,SE,Research Scientist,189000,0,M
10209,2023,SE,Research Scientist,137000,0,M
10210,2023,MI,Data Analyst,120000,100,M
10211,2023,MI,Data Analyst,110000,100,M
10212,2023,SE,Machine Learning Engineer,204500,0,M
10213,2023,SE,Machine Learning Engineer,142200,0,M
10214,2023,SE,Data Analyst,100000,0,M
10215,2023,SE,Data Analyst,75000,0,M
10216,2023,SE,Data Engineer,181500,0,M
10217,2023,SE,Data Engineer,112200,0,M
10218,2023,MI,Data Engineer,49216,100,M
10219,2023,MI,Data Engineer,43064,100,M
10220,2023,SE,Data Scientist,170500,100,M
10221,2023,SE,Data Scientist,118575,100,M
10222,2023,SE,Data Analyst,130000,100,M
10223,2023,SE,Data Analyst,100000,100,M
10224,2022,MI,Applied Machine Learning Scientist,97712,100,L
10225,2023,EN,AI Research Engineer,24940,100,M
10226,2023,MI,Analytics Engineer,172200,100,M
10227,2023,MI,Analytics Engineer,131200,100,M
10228,2023,SE,Data Analyst,154500,100,M
10229,2023,SE,Data Analyst,131325,100,M
10230,2023,SE,Data Manager,110400,0,M
10231,2023,SE,Data Manager,68000,0,M
10232,2023,MI,Data Manager,115500,0,M
10233,2023,MI,Data Manager,73500,0,M
10234,2023,SE,Business Intelligence Engineer,140000,0,M
10235,2023,SE,Business Intelligence Engineer,100000,0,M
10236,2023,SE,Data Analyst,192000,100,M
10237,2023,SE,Data Analyst,138240,100,M
10238,2023,SE,Machine Learning Engineer,225000,0,M
10239,2023,SE,Machine Learning Engineer,190000,0,M
10240,2023,SE,Data Scientist,207500,100,M
10241,2023,SE,Data Scientist,172900,100,M
10242,2023,MI,Data Scientist,135000,0,M
10243,2023,MI,Data Scientist,70000,0,M
10244,2023,SE,Data Scientist,254000,0,M
10245,2023,SE,Data Scientist,185000,0,M
10246,2023,SE,Data Engineer,162000,100,M
10247,2023,SE,Data Engineer,111000,100,M
10248,2023,SE,Data Scientist,225000,0,M
10249,2023,SE,Data Scientist,156400,0,M
10250,2023,SE,Data Modeler,147100,0,M
10251,2023,SE,Data Modeler,90700,0,M
10252,2023,MI,Data Analyst,90000,0,M
10253,2023,MI,Data Analyst,70000,0,M
10254,2023,SE,Data Engineer,168400,0,M
10255,2023,SE,Data Engineer,105200,0,M
10256,2023,SE,Research Engineer,237000,0,M
10257,2023,SE,Research Engineer,170112,0,M
10258,2023,MI,Data Scientist,25912,100,S
10259,2023,SE,Data Scientist,134960,50,M
10260,2023,SE,Business Intelligence Engineer,155000,100,M
10261,2023,SE,Business Intelligence Engineer,130000,100,M
10262,2023,SE,BI Developer,105000,0,M
10263,2023,SE,BI Developer,70000,0,M
10264,2023,SE,Data Analyst,140000,0,M
10265,2023,SE,Data Analyst,120000,0,M
10266,2023,EN,Data Integration Specialist,115000,0,M
10267,2023,EN,Data Integration Specialist,85000,0,M
10268,2023,SE,ML Engineer,260000,100,M
10269,2023,SE,ML Engineer,234000,100,M
10270,2023,SE,Machine Learning Engineer,204500,0,M
10271,2023,SE,Machine Learning Engineer,142200,0,M
10272,2023,SE,AI Architect,330000,0,M
10273,2023,SE,AI Architect,204000,0,M
10274,2023,SE,Data Engineer,180000,100,M
10275,2023,SE,Data Engineer,165000,100,M
10276,2023,SE,Data Scientist,185900,0,M
10277,2023,SE,Data Scientist,167310,0,M
10278,2023,EN,Data Analyst,94600,0,M
10279,2023,EN,Data Analyst,86000,0,M
10280,2023,SE,Data Scientist,297300,100,M
10281,2023,SE,Data Scientist,198200,100,M
10282,2023,SE,Data Analyst,167000,0,M
10283,2023,SE,Data Analyst,150000,0,M
10284,2023,SE,Data Engineer,121000,100,M
10285,2023,SE,Data Engineer,101570,100,M
10286,2023,SE,Data Strategist,175000,100,M
10287,2023,SE,Data Strategist,125000,100,M
10288,2023,SE,Machine Learning Scientist,325000,100,M
10289,2023,SE,Machine Learning Scientist,171000,100,M
10290,2023,SE,Data Science Consultant,180000,0,M
10291,2023,SE,Data Science Consultant,137000,0,M
10292,2023,SE,Data Scientist,265000,100,M
10293,2023,SE,Data Scientist,172000,100,M
10294,2023,MI,Machine Learning Engineer,155810,0,M
10295,2023,MI,Machine Learning Engineer,106720,0,M
10296,2023,EN,Data Scientist,160800,0,M
10297,2023,EN,Data Scientist,132200,0,M
10298,2023,SE,Data Analyst,133000,100,M
10299,2023,SE,Data Analyst,113000,100,M
10300,2023,SE,Data Analyst,105000,0,M
10301,2023,SE,Data Analyst,75000,0,M
10302,2023,SE,Data Scientist,208400,100,M
10303,2023,SE,Data Scientist,139000,100,M
10304,2023,SE,Data Engineer,157550,0,M
10305,2023,SE,Data Engineer,104650,0,M
10306,2023,SE,Data Engineer,240500,0,L
10307,2023,SE,Data Engineer,123700,0,L
10308,2023,SE,Data Engineer,205600,0,L
10309,2023,SE,Data Engineer,105700,0,L
10310,2023,SE,Business Data Analyst,78000,100,L
10311,2023,MI,Data Engineer,121000,0,M
10312,2023,MI,Data Engineer,78000,0,M
10313,2023,EN,Data Scientist,85600,0,M
10314,2023,EN,Data Scientist,48915,0,M
10315,2023,MI,Data Analyst,78000,0,M
10316,2023,MI,Data Analyst,68000,0,M
10317,2023,SE,Research Analyst,53444,100,M
10318,2023,SE,Research Analyst,45150,100,M
10319,2023,SE,Data Scientist,275500,0,M
10320,2023,SE,Data Scientist,206000,0,M
10321,2023,SE,Business Intelligence Engineer,202800,0,L
10322,2023,SE,Business Intelligence Engineer,104300,0,L
10323,2023,SE,Research Analyst,56359,100,M
10324,2023,SE,Research Analyst,47799,100,M
10325,2023,SE,Data Engineer,154000,0,M
10326,2023,SE,Data Engineer,102000,0,M
10327,2023,SE,Data Modeler,140000,0,M
10328,2023,SE,Data Modeler,100000,0,M
10329,2023,SE,Data Strategist,91000,0,M
10330,2023,SE,Data Strategist,86000,0,M
10331,2023,SE,Data Scientist,228000,0,M
10332,2023,SE,Data Scientist,136000,0,M
10333,2023,SE,Data Analyst,180000,100,M
10334,2023,SE,Data Analyst,140000,100,M
10335,2023,SE,Data Scientist,175000,100,M
10336,2023,SE,Data Scientist,155000,100,M
10337,2022,EN,Research Engineer,16455,100,M
10338,2023,SE,Data Analyst,207611,100,M
10339,2023,SE,Data Analyst,127876,100,M
10340,2023,EN,Data Analyst,111000,0,M
10341,2023,EN,Data Analyst,104000,0,M
10342,2023,MI,BI Developer,128000,0,M
10343,2023,MI,BI Developer,81500,0,M
10344,2023,EN,Data Analyst,61520,0,M
10345,2023,EN,Data Analyst,43064,0,M
10346,2023,MI,Data Analyst,97750,0,M
10347,2023,MI,Data Analyst,75000,0,M
10348,2023,SE,Machine Learning Engineer,238000,0,M
10349,2023,SE,Machine Learning Engineer,176000,0,M
10350,2023,SE,Data Analyst,192000,0,M
10351,2023,SE,Data Analyst,92000,0,M
10352,2023,SE,Data Engineer,195000,0,M
